time;PWV APEX;PWV UCSC;Humedad;Temperatura
1698753660;0.359400961;0.302874206;37.20222222;-5.946111111
1698764460;0.394987839;0.380484028;30.97944444;-0.881666667
1698775260;0.636954361;0.620617967;29.975;1.246111111
1698786060;1.285175189;1.210777278;30.44944444;0.995555556
1698796860;1.407290178;1.287424489;34.88444444;-2.240555556
1698807660;0.833978383;0.726176494;32.84777778;-6.735555556
1698818460;0.634969372;0.528024406;30.625;-8.707222222
1698829260;0.491741417;0.435848183;29.71611111;-9.818333333
1698840060;0.5355682;0.477620956;28.10555556;-7.177222222
1698850860;0.65489065;0.583689644;28.24833333;-1.041111111
1698861660;0.772643689;0.742697733;28.12888889;0.565555556
1698872460;1.217243856;1.198604867;27.53222222;0.621111111
1698883260;1.277588411;1.233210533;25.52166667;-3.843888889
1698894060;0.971934728;0.835012533;25.49;-7.562222222
1698904860;0.714738689;0.604364172;25.13611111;-8.589444444
1698915660;0.746850356;0.624205606;24.23611111;-8.626666667
1698926460;0.719925144;0.638343572;23.95944444;-6.972777778
1698937260;0.706753106;0.672084922;23.62166667;-2.295555556
1698948060;0.754631206;0.705849189;23.04277778;-0.35
1698958860;1.210117456;1.169931144;22.37055556;-0.486666667
1698969660;1.111780722;1.026083578;22.67777778;-3.727777778
1698980460;0.664445678;0.552401222;21.83222222;-8.006666667
1698991260;0.491264172;0.416519072;21.71055556;-8.998333333
1699002060;0.308355211;0.175841394;21.65222222;-6.198888889
1699012860;0.264281861;0.146566694;21.23222222;-2.395
1699023660;0.3407683;0.300166956;21.01277778;2.156666667
1699034460;0.544577622;0.438743933;21.39111111;4.057222222
1699045260;0.61634275;0.543418317;21.27388889;3.656111111
1699056060;0.695532017;0.612145467;20.42111111;0.943333333
1699066860;0.540879939;0.456951422;21.09611111;0.141111111
1699077660;0.44343595;0.377927267;21.07444444;0.548888889
1699088460;0.440425039;0.374388861;20.78611111;0.135
1699099260;0.421412844;0.364391472;19.935;0.827777778
1699110060;0.490664706;0.442572472;19.27666667;3.896111111
1699120860;0.909850983;0.881891861;19.03833333;4.11
1699131660;1.499432006;1.300488511;18.38555556;4.002777778
1699142460;2.52408075;2.036375467;17.15;0.055
1699153260;2.453923344;2.057886944;17.89333333;-3.294444444
1699164060;2.115738322;1.894193394;17.67444444;-3.738888889
1699174860;1.878236817;1.729738989;16.955;-3.727222222
1699185660;2.1564763;1.90667435;16.67833333;-2.144444444
1699196460;2.487011706;2.131364628;17.89222222;3.188888889
1699207260;2.9025331;2.606695617;16.92166667;4.570555556
1699218060;3.063160667;2.6489153;16.54111111;4.808333333
1699228860;2.934920078;2.29725755;16.28222222;2.64
1699239660;4.114438133;3.7728653;15.91055556;0.74
1699250460;4.9332614;4.754050922;15.12833333;0.56
1699261260;5.339982067;5.045397528;14.70444444;0.396666667
1699272060;5.406929983;4.953135872;14.08555556;1.410555556
1699282860;5.047280978;4.487606328;21.66777778;5.351111111
1699293660;4.640724906;4.475059278;22.79055556;6.863888889
1699304460;4.7834066;4.644939067;22.64111111;6.067777778
1699315260;4.599945122;4.751113456;24.70111111;2.370555556
1699326060;5.090718667;5.264602539;24.99722222;0.744444444
1699336860;5.310595428;5.194222033;25.64055556;-0.06
1699347660;5.66491425;5.297577839;23.47055556;0.482222222
1699358460;5.487150067;5.160152756;23.74222222;1.397222222
1699369260;5.232408567;4.862656339;25.525;5.041111111
1699380060;5.043253622;5.759646167;25.90666667;7.213888889
1699390860;5.3486295;5.694506422;25.29611111;6.839444444
1699401660;5.103923611;5.307842289;25.58277778;3.813333333
1699412460;4.946094711;5.224448417;25.97222222;0.175555556
1699423260;4.9235792;5.054012261;25.23722222;0.762777778
1699434060;4.773123061;4.794193978;25.68444444;0.540555556
1699444860;4.858969017;4.894240822;25.48833333;1.93
1699455660;5.324710572;4.979817128;25.71777778;6.198333333
1699466460;5.013489089;5.567379033;25.205;7.451111111
1699477260;4.931030828;5.317470661;26.16833333;6.624444444
1699488060;4.596935917;4.757091517;25.25444444;3.681666667
1699498860;5.40311635;5.333519017;25.49388889;0.607222222
1699509660;5.430364222;5.332746744;25.84888889;1.307222222
1699520460;5.501836822;5.333937011;24.23555556;1.63
1699531260;5.867151872;5.045214522;24.48166667;2.033333333
1699542060;5.271268167;5.388355967;24.91277778;6.224444444
1699552860;5.18925945;5.367899778;24.63166667;7.681111111
1699563660;4.743414272;4.803586306;25.195;6.36
1699574460;4.972099178;5.084354928;24.35777778;2.786666667
1699585260;6.029967706;4.997222956;23.53944444;-1.368333333
1699596060;7.396267072;2.65432185;24.43111111;-1.167777778
1699606860;5.225441406;1.566871767;24.31277778;-1.797777778
1699617660;2.450953489;1.392447839;23.45833333;-4.197222222
1699628460;0.804905228;0.733270822;23.19;-2.690555556
1699639260;1.127800367;1.045287056;23.89944444;-2.979444444
1699650060;0.601965944;0.554747472;23.27111111;-2.103333333
1699660860;1.062920456;0.982207072;23.38111111;-2.126111111
1699671660;1.630325706;1.488392883;22.64722222;-2.732222222
1699682460;2.249580561;2.073176694;22.745;-3.815555556
1699693260;2.286954928;2.103998517;22.45166667;-4.185
1699704060;2.077839439;1.911612294;22.61222222;-5.027777778
1699714860;2.185405778;1.930395522;24.36111111;-3.232222222
1699725660;3.7001583;2.334567689;24.09944444;-2.064444444
1699736460;3.575820683;3.258135956;24.30944444;-0.49
1699747260;2.762260411;2.541279567;23.495;-1.193333333
1699758060;3.127788433;2.1992791;23.66944444;-3.965555556
1699768860;2.623563983;1.956121056;23.84166667;-5.628888889
1699779660;2.144523778;1.755755144;22.90333333;-7.195
1699790460;1.691276372;1.398541333;22.54;-6.505
1699801260;1.503659439;1.283639956;23.56277778;-2.690555556
1699812060;2.301201378;1.999050711;23.44888889;0.278888889
1699822860;3.5212125;3.041662272;23.94777778;1.158888889
1699833660;4.235783261;3.428476711;22.86888889;-0.406111111
1699844460;3.127256044;2.267691289;24.05166667;-3.881666667
1699855260;2.30790895;1.865726056;23.02166667;-6.129444444
1699866060;2.150616144;1.75095625;24.57055556;-5.916111111
1699876860;1.441564494;1.155272144;24.15666667;-6.447222222
1699887660;1.009247867;0.779400611;23.45;-2.104444444
1699898460;2.008966733;1.763186228;22.64388889;0.256666667
1699909260;2.780270561;2.278095706;23.69111111;1.283888889
1699920060;3.273133372;2.478334878;23.93888889;-1.382777778
1699930860;1.607094594;1.347891344;23.35222222;-4.888888889
1699941660;0.640698156;0.492445478;23.715;-5.563333333
1699952460;0.541401022;0.441660061;25.06444444;-5.866111111
1699963260;0.556088444;0.470753022;23.91444444;-4.782222222
1699974060;0.642428222;0.567679744;23.64055556;-0.593888889
1699984860;1.389068133;1.348820283;23.28222222;0.687222222
1699995660;1.967946578;1.847564283;23.375;1.112777778
1700006460;2.199601789;1.886377861;23.31055556;-2.159444444
1700017260;1.240181883;0.993097756;23.19777778;-5.561111111
1700028060;0.619161394;0.487022967;23.35888889;-6.326666667
1700038860;0.586665761;0.482277911;23.46722222;-7.647777778
1700049660;0.71327005;0.607107489;23.22611111;-7.644444444
1700060460;0.832557456;0.728642189;22.64333333;-1.452222222
1700071260;1.386355556;1.332255028;21.76166667;0.847777778
1700082060;1.928754178;1.795336433;21.64333333;1.371666667
1700092860;2.4765128;2.047642233;21.475;-2.381666667
1700103660;2.286465944;1.943080144;22.43555556;-5.212777778
1700114460;2.136783178;1.839379872;21.42333333;-5.38
1700125260;2.028789556;1.724579222;22.74277778;-6.105555556
1700136060;1.710987367;1.558743694;21.28555556;-4.821666667
1700146860;1.47380525;1.440358789;21.96555556;-0.371666667
1700157660;1.848164622;1.723327622;22.485;1.321111111
1700168460;2.055969811;1.893378267;20.82888889;1.856666667
1700179260;2.325776122;2.167051083;20.46611111;-1.897777778
1700190060;2.349922989;2.155531272;19.86888889;-3.63
1700200860;2.305568756;2.12657565;19.99222222;-3.902222222
1700211660;1.974437922;1.81885095;20.22;-4.181111111
1700222460;1.504881761;1.397738206;20.67888889;-4.370555556
1700233260;1.450648722;1.325029994;20.86944444;-4.676111111
1700244060;1.6897243;1.551949294;21.87333333;-4.996111111
1700254860;1.773786078;1.621002606;20.795;-5.17
1700265660;1.8429668;1.695665689;21.29722222;-5.394444444
1700276460;1.330533078;1.116158944;21.61944444;-6.577222222
1700287260;1.022544639;0.860875167;21.23777778;-6.553333333
1700298060;0.95234335;0.843109911;20.94;-6.803333333
1700308860;0.699684944;0.604255078;21.22111111;-6.525555556
1700319660;0.492553006;0.455973572;20.59111111;-1.387222222
1700330460;0.562818617;0.5399818;20.26388889;1.07
1700341260;0.911680739;0.943602594;18.28;2.249444444
1700352060;1.406614672;1.311662439;18.74166667;-0.333888889
1700362860;0.970424739;0.887834756;21.15333333;-4.697222222
1700373660;0.604178194;0.504122439;22.25888889;-4.802777778
1700384460;0.50423885;0.439658833;21.845;-4.157777778
1700395260;0.500994178;0.419071411;21.44055556;-3.032777778
1700406060;0.566955033;0.508475989;22.59444444;1.824444444
1700416860;0.965836172;0.843124772;24.47055556;4.059444444
1700427660;1.315067622;1.2220615;23.05944444;3.795
1700438460;1.443424722;1.365984078;24.53222222;0.430555556
1700449260;1.375459733;1.256767522;24.91888889;-3.08
1700460060;1.489074767;1.345005378;27.25555556;-1.928888889
1700470860;1.6182678;1.336359417;32.40277778;-2.052222222
1700481660;1.333070411;1.098304094;37.23333333;-0.120555556
1700492460;1.434486522;1.203733928;38.61;4.553888889
1700503260;2.077215361;1.674130817;40.76833333;5.34
1700514060;2.280757289;2.00040015;46.00611111;4.066111111
1700524860;2.289829794;1.947957722;54.21666667;0.707777778
1700535660;2.447672183;2.021252656;55.48333333;-1.497222222
1700546460;1.876881467;1.611778961;54.355;0.556666667
1700557260;1.627708844;1.461377044;55.57333333;1.825
1700568060;1.545467044;1.383957428;58.14055556;2.302222222
1700578860;1.643419511;1.522877578;59.27222222;6.325555556
1700589660;2.003282278;1.698909056;61.51777778;5.752222222
1700600460;2.215155889;1.886861939;60.78055556;4.066111111
1700611260;2.759346628;2.257058956;60.50833333;-0.071111111
1700622060;2.652066967;2.1399815;63.93611111;-2.962222222
1700632860;1.988090456;1.738084306;68.28333333;-2.515555556
1700643660;1.379056461;1.239732906;69.35777778;-3.331666667
1700654460;1.258448539;1.085613822;72.15777778;-0.792222222
1700665260;1.52124895;1.423949161;74.725;4.766666667
1700676060;2.349048911;1.873497872;75.025;3.81
1700686860;3.074536822;2.49380925;74.33555556;1.998888889
1700697660;3.669861028;3.347855006;75.88944444;-1.14
1700708460;3.269321672;2.868202994;77.66555556;-2.556111111
1700719260;2.790157383;2.247561217;78.46833333;-0.572777778
1700730060;2.551643022;2.084210344;79.81444444;-0.261666667
1700740860;2.106257767;1.826479283;32.59388889;1.638888889
1700751660;2.321158833;1.974636944;16.74833333;4.065555556
1700762460;2.7335915;2.463310961;24.59388889;4.155
1700773260;2.661053167;2.296956589;26.74055556;3.357222222
1700784060;2.216936911;1.88644025;32.22666667;0.406666667
1700794860;1.304211917;1.089420922;29.45944444;-0.894444444
1700805660;0.955360711;0.808457572;14.535;0.521666667
1700816460;0.970518056;0.850174878;10.75;-0.145555556
1700827260;1.107617694;0.944122978;16.00777778;0.463888889
1700838060;2.132777389;1.640188156;24.58388889;4.307777778
1700848860;2.160041083;1.692549383;22.73555556;5.324444444
1700859660;2.147412033;1.763240828;27.08333333;4.454444444
1700870460;1.776160306;1.606314017;24.84166667;1.738333333
1700881260;1.260649517;1.139180922;27.37166667;-0.782222222
1700892060;0.879928583;0.754701856;13.09611111;0.652777778
1700902860;0.733878678;0.613031161;9.237777778;0.797777778
1700913660;0.657632467;0.543355872;11.42388889;1.008888889
1700924460;0.817241583;0.698652022;8.990555556;4.567777778
1700935260;1.149067339;1.075494144;15.39722222;5.691666667
1700946060;1.494387611;1.393637644;16.68555556;4.841111111
1700956860;1.358240544;1.2995253;18.77833333;1.751666667
1700967660;0.959652161;0.803092883;22.475;-1.125
1700978460;0.999732783;0.822255;15.24277778;0.524444444
1700989260;1.344116617;1.203398211;22.72888889;-0.616666667
1701000060;1.712475367;1.576599972;22.52444444;-0.19
1701010860;2.7702234;2.437096294;10.09055556;4.206111111
1701021660;3.426369317;3.207634489;13.28111111;4.802222222
1701032460;3.357244583;2.984014767;14.62611111;4.117222222
1701043260;2.898008161;2.414497761;23.93722222;0.675
1701054060;2.138320211;1.809938061;31.935;-4.232777778
1701064860;1.507442733;1.379833056;23.74777778;-3.894444444
1701075660;0.799259339;0.688533383;28.63611111;-3.245555556
1701086460;0.680736828;0.570997117;14.60611111;-1.998888889
1701097260;0.77315975;0.675172583;8.698333333;1.707777778
1701108060;0.858260833;0.760444294;10.13888889;3.604444444
1701118860;0.9229783;0.803908711;9.519444444;3.971111111
1701129660;1.317831939;1.277789878;19.61722222;1.600555556
1701140460;1.060269;0.895729572;40.15611111;-2.969444444
1701151260;0.801587178;0.574035806;37.55944444;-2.848888889
1701162060;0.753100717;0.582852817;27.88055556;-2.686666667
1701172860;0.71664295;0.571384906;11.81777778;-0.546666667
1701183660;1.007363339;0.9147284;7.633888889;5.163333333
1701194460;1.400814094;1.219277778;12.40388889;6.107777778
1701205260;1.455814811;1.418541111;8.773333333;4.962222222
1701216060;1.803777128;1.6535772;17.31388889;2.171666667
1701226860;1.673323556;1.516847211;29.18277778;-1.021666667
1701237660;1.532397444;1.511277744;6.998333333;1.778333333
1701248460;2.135881206;1.845111261;10.23611111;1.115
1701259260;2.164066361;1.817880833;17.16;2.734444444
1701270060;2.831258828;2.092988594;13.14666667;7.466666667
1701280860;3.504905239;3.016721589;13.57555556;7.938333333
1701291660;3.978312656;4.27304955;12.59222222;6.422777778
1701302460;3.903420878;3.779337311;14.56888889;3.396666667
1701313260;3.584378744;3.356202133;16.24388889;1.975
1701324060;3.009368622;2.586361761;14.83944444;2.282777778
1701334860;1.988497639;1.722213289;11.32666667;1.601666667
1701345660;2.084626244;1.830218361;17.76388889;2.248333333
1701356460;2.665456633;2.119117283;23.825;5.771666667
1701367260;2.495139878;2.060182211;22.65055556;6.843888889
1701378060;2.350952617;2.008892111;14.75055556;5.161666667
1701388860;2.288843367;1.978143539;25.03222222;1.585
1701399660;2.362821933;1.890661094;36.38611111;-1.082777778
1701410460;2.316309489;1.918659639;18.25611111;0.608333333
1701421260;2.542490089;2.172177617;15.96111111;-0.078888889
1701432060;2.430616033;2.112234356;9.956666667;0.836111111
1701442860;2.209965561;2.031812506;10.47777778;4.515
1701453660;1.957044128;1.965806828;13.695;5.523888889
1701464460;1.764087828;1.749776294;13.29666667;4.926666667
1701475260;1.854828983;1.682629111;20.12888889;1.887777778
1701486060;2.93095275;2.367552522;27.94277778;-0.763333333
1701496860;2.461437894;2.079662411;24.91833333;-0.75
1701507660;1.865112411;1.686604817;25.69833333;-1.400555556
1701518460;1.622383144;1.545133039;14.07388889;-0.508333333
1701529260;1.967265322;1.843069311;6.046666667;3.932777778
1701540060;2.083268183;1.827746594;8.475555556;5.114444444
1701550860;1.486540144;1.527301322;7.175;4.456666667
1701561660;1.458228622;1.395666072;15.765;1.706666667
1701572460;1.207526311;1.080667583;25.25777778;-1.52
1701583260;0.912094511;0.771614978;9.345;0.17
1701594060;0.566706911;0.490361933;4.646111111;0.516666667
1701604860;0.508052978;0.432806506;6.332777778;1.529444444
1701615660;0.812127183;0.624125739;8.939444444;5.45
1701626460;0.954976217;0.710570344;10.24833333;6.451111111
1701637260;0.79409905;0.7636002;8.718888889;5.942777778
1701648060;0.868256239;0.813164133;12.46722222;2.953888889
1701658860;0.57299705;0.463759972;17.37888889;-0.906666667
1701669660;0.526274372;0.431072178;12.81833333;-0.005
1701680460;0.501214156;0.40433505;10.81555556;-0.384444444
1701691260;0.403268689;0.348580272;6.403888889;0.960555556
1701702060;0.559699033;0.560744861;3.457222222;5.437222222
1701712860;1.211614267;1.285951644;6.646666667;5.871666667
1701723660;1.235958433;1.272126578;7.336666667;5.335
1701734460;1.535514928;1.470465689;17.54722222;2.255555556
1701745260;1.763535483;1.557351433;37.96777778;-2.070555556
1701756060;1.362839828;1.227964228;31.01277778;-1.153888889
1701766860;1.003926372;0.892293978;20.77555556;-0.067222222
1701777660;0.864993406;0.684928167;24.27222222;-0.185555556
1701788460;1.1088564;0.9013907;19.30944444;3.693333333
1701799260;1.287565411;1.104227772;18.785;4.771111111
1701810060;1.336041167;1.356315017;17.88055556;4.404444444
1701820860;1.423159928;1.325331417;18.63277778;1.703333333
1701831660;0.655747272;0.541350022;16.19611111;-0.614444444
1701842460;0.541916156;0.452729617;10.39277778;0.01
1701853260;0.569315172;0.468231283;9.868888889;-0.57
1701864060;0.571035911;0.48901165;6.155555556;0.318333333
1701874860;0.627054667;0.547575667;4.423888889;4.277777778
1701885660;0.751273839;0.6288804;4.453888889;6.375555556
1701896460;0.736790206;0.703888533;6.013888889;6.159444444
1701907260;0.813355583;0.76782755;11.73277778;3.105555556
1701918060;0.589990006;0.490256561;13.08277778;0.691111111
1701928860;0.533438461;0.44536515;9.499444444;0.566111111
1701939660;0.497232939;0.405335022;11.96888889;-0.895
1701950460;0.428796289;0.366551778;5.158333333;1.076111111
1701961260;0.5102942;0.465190739;2.641666667;6.964444444
1701972060;0.720216967;0.5619067;4.788888889;7.87
1701982860;0.55476225;0.508373844;3.531666667;7.089444444
1701993660;0.677917394;0.5950105;6.474444444;4.227777778
1702004460;0.790996167;0.579597578;8.632222222;1.646666667
1702015260;0.661858606;0.563262883;3.100555556;2.814444444
1702026060;0.500064567;0.431456356;3.012222222;2.375555556
1702036860;0.521791217;0.422972128;12.17444444;2.515555556
1702047660;0.919035339;0.731358289;6.931666667;7.312777778
1702058460;1.020886439;1.020785256;6.542777778;8.258333333
1702069260;1.0931506;0.982255639;5.317222222;7.763888889
1702080060;1.019570583;1.04012085;8.989444444;4.743333333
1702090860;1.024649233;0.917426433;14.61833333;1.201666667
1702101660;1.360473772;1.268146372;8.749444444;2.636111111
1702112460;1.429221139;1.329061222;8.882777778;1.540555556
1702123260;1.185844517;1.118275817;14.89555556;1.435
1702134060;1.520845461;1.446649483;8.64;5.961111111
1702144860;1.671498928;1.518782878;13.27277778;7.2
1702155660;1.520839283;1.465111811;11.71222222;7.471111111
1702166460;1.094058294;1.095404128;8.47;5.093888889
1702177260;1.111420939;1.049056017;12.71388889;0.473888889
1702188060;1.453189983;1.340145189;11.81833333;1.778888889
1702198860;1.467807706;1.397608978;18.45388889;1.978888889
1702209660;1.371139744;1.462619222;20.43666667;2.935555556
1702220460;1.825579611;1.596685194;15.10722222;6.641111111
1702231260;1.730983128;1.668922539;12.29444444;7.856666667
1702242060;1.6233738;1.514114839;12.05888889;7.119444444
1702252860;1.588955244;1.540709478;19.67888889;3.502222222
1702263660;1.815131756;1.588407322;31.55388889;-0.012777778
1702274460;2.227801822;1.85054665;20.79611111;1.926666667
1702285260;2.136217839;1.81384;26.21444444;1.017222222
1702296060;2.496901472;2.080088111;28.23055556;1.488333333
1702306860;3.705717044;3.468547228;25.23611111;5.317222222
1702317660;4.50566745;4.565288378;22.60888889;6.563888889
1702328460;4.139198561;4.083972511;18.07555556;6.490555556
1702339260;3.555936128;3.150829239;20.10388889;3.605
1702350060;3.749044806;3.6609929;25.54222222;0.652222222
1702360860;3.912349172;3.820948928;24.06388889;1.847777778
1702371660;3.579671111;3.363221928;24.42277778;0.792222222
1702382460;3.630976961;3.4470658;29.10222222;2.347222222
1702393260;4.120013494;4.300210561;25.75888889;5.782222222
1702404060;4.24059085;5.079463589;22.06777778;7.622777778
1702414860;4.403934956;5.123675161;21.79555556;6.728333333
1702425660;4.4102255;4.666672122;18.52111111;4.293888889
1702436460;4.970620617;5.524989722;20.82444444;2.83
1702447260;5.164886983;5.667939122;23.81777778;3.653888889
1702458060;4.925135561;5.632788522;24.45166667;2.735555556
1702468860;5.189492472;5.840662717;29.23166667;3.532777778
1702479660;4.546434589;5.317733744;20.51944444;8.020555556
1702490460;4.984071444;5.599541933;18.94944444;8.678888889
1702501260;5.451129111;5.365458283;17.57111111;6.916666667
1702512060;4.855592139;5.143464539;14.405;3.191666667
1702522860;5.840266006;5.753454356;18.23333333;2.662222222
1702533660;6.117931822;5.376389667;19.05111111;2.906111111
1702544460;5.521846539;5.356815906;18.53777778;0.623888889
1702555260;6.226624072;4.912197317;22.91444444;0.6
1702566060;5.644596294;5.142595144;16.07277778;3.848333333
1702576860;5.033114272;4.93660005;12.92444444;4.953888889
1702587660;3.9043632;4.006358439;18.16;5.247222222
1702598460;3.587225311;3.409182928;25.75944444;2.355555556
1702609260;2.994655056;2.492398056;33.73611111;-1.538333333
1702620060;2.191872928;1.81186585;35.42;-1.647777778
1702630860;1.216192161;1.100761978;30.99666667;-2.336111111
1702641660;0.673185167;0.54360085;13.33;0.533888889
1702652460;1.027954461;1.065804367;8.601666667;4.591666667
1702663260;1.714916806;1.446598811;13.96388889;5.946666667
1702674060;1.814876489;1.763956456;12.335;6
1702684860;2.821354494;2.374250289;30.26666667;3.381111111
1702695660;4.124394206;3.320425456;72.77777778;-1.250555556
1702706460;3.891207206;3.802875411;50.78111111;-0.277777778
1702717260;3.381621144;2.905816172;34.65777778;0.495555556
1702728060;3.648644761;3.182204217;31.57833333;1.233333333
1702738860;4.876509267;4.667830144;23.405;4.931111111
1702749660;4.672743672;5.027672311;23.33333333;6.173333333
1702760460;4.043458561;4.177470622;28.30222222;5.221666667
1702771260;4.262551556;3.8842731;51.96666667;2.021111111
1702782060;2.746656939;2.443068944;76.37;-2.302222222
1702792860;1.451291039;1.283964856;42.00277778;-2.764444444
1702803660;1.952737333;1.695522867;30.82222222;-2.765555556
1702814460;2.141472183;1.800072517;32.68055556;-1.097222222
1702825260;1.915397406;1.779956561;23.86444444;2.447222222
1702836060;2.109877128;1.678691711;23.16333333;4.369444444
1702846860;2.631134756;2.231186556;24.01111111;5.041666667
1702857660;3.878790794;3.765361994;36.98444444;3.016666667
1702868460;3.984389456;3.964232339;49.92222222;-1.232222222
1702879260;2.986971294;2.502417789;29.67555556;-1.64
1702890060;2.606668894;2.107470778;28.83611111;-1.85
1702900860;2.642719139;2.174423706;37.74777778;-1.243333333
1702911660;2.92468275;2.434298861;21.87166667;2.79
1702922460;4.032964983;3.970738028;22.96;4.35
1702933260;4.12526255;4.093255544;20.36833333;4.355
1702944060;4.446267267;4.356763828;35.64055556;1.575555556
1702954860;3.906481883;3.653089006;44.98055556;-3.071111111
1702965660;2.875178872;2.488622156;47.34;-4.069444444
1702976460;1.899790794;1.707400139;50.54;-4.438888889
1702987260;1.152831728;0.938913222;48.77166667;-3.812777778
1702998060;1.000823694;0.876826828;20.55722222;0.331666667
1703008860;1.066734306;0.954201772;13.04555556;2.828333333
1703019660;1.532515272;1.4613586;14.36888889;3.432222222
1703030460;2.326296794;2.0398393;27.115;1.046111111
1703041260;1.788191578;1.59846425;44.35777778;-4.063888889
1703052060;1.071754517;0.865702361;48.29666667;-3.657777778
1703062860;0.783089006;0.615534078;24.475;-2.086666667
1703073660;0.695318522;0.572421028;4.988888889;-0.422777778
1703084460;0.77399785;0.663795711;6.993888889;2.815
1703095260;0.876572178;0.865816172;9.525555556;4.318333333
1703106060;1.336706533;1.336106561;12.73888889;4.365
1703116860;1.871813383;1.721328872;21.90666667;2.502222222
1703127660;1.402603767;1.274838494;39.03944444;-2.516111111
1703138460;0.966739194;0.683998839;43.12611111;-2.690555556
1703149260;0.661108917;0.4864327;28.53444444;-2.468888889
1703160060;0.554367028;0.4400126;10.94333333;-0.406666667
1703170860;0.642701656;0.570506822;5.355;4.221111111
1703181660;0.979882489;0.962629228;6.155555556;5.966666667
1703192460;1.222929183;1.237229739;9.032777778;5.906111111
1703203260;1.478836228;1.429489856;16.43277778;3.417777778
1703214060;1.110265361;0.946627794;30.50777778;-1.3
1703224860;0.625354406;0.466266317;21.09666667;-0.065
1703235660;0.535663283;0.41767525;16.26444444;-0.568333333
1703246460;0.509303533;0.422287011;4.857222222;0.552777778
1703257260;0.634277467;0.535181;4.796666667;4.882777778
1703268060;0.929894506;0.764725189;8.461111111;7.359444444
1703278860;0.967752678;0.894095444;7.897222222;7.217222222
1703289660;1.01382965;1.017416822;11.44388889;4.952777778
1703300460;0.9415845;0.736211006;26.40555556;-0.182222222
1703311260;0.724440083;0.564556806;14.09555556;1.653333333
1703322060;0.690107772;0.5375179;10.00333333;1.685
1703332860;0.642113078;0.526423072;5.869444444;2.851666667
1703343660;0.703339689;0.594179361;3.307222222;8.007222222
1703354460;0.950075878;0.721602861;5.931111111;8.661666667
1703365260;0.868332978;0.78959335;5.055555556;8.139444444
1703376060;1.045292961;1.033693111;9.647222222;5.542222222
1703386860;0.78465115;0.591600617;12.61388889;2.685
1703397660;0.775685122;0.601627056;7.063888889;3.03
1703408460;0.705963433;0.541501933;5.162777778;2.235555556
1703419260;0.748774639;0.647585822;11.325;2.777222222
1703430060;1.419435989;1.022265478;15.49166667;7.87
1703440860;1.569735589;1.318368506;7.984444444;9.651111111
1703451660;1.908298972;1.800867439;10.69111111;8.746666667
1703462460;2.024393011;1.785058922;12.62444444;6.183333333
1703473260;1.890943189;1.634036906;14.68555556;3.708888889
1703484060;2.051045278;1.777127217;9.392777778;3.693333333
1703494860;1.74654935;1.600369339;13.79722222;2.902777778
1703505660;1.814926628;1.656646833;12.575;3.339444444
1703516460;2.471270917;2.479411989;9.115555556;8.268333333
1703527260;2.944847817;3.217714478;11.58;10.54611111
1703538060;2.583001889;2.415347956;10.02333333;9.798333333
1703548860;2.861804194;2.716698217;17.89055556;6.221666667
1703559660;2.813118789;2.279379406;28.73444444;1.608888889
1703570460;2.824562467;2.283964567;23.09111111;2.800555556
1703581260;3.031371128;2.320954344;33.77277778;1.456666667
1703592060;3.74797455;2.493388061;58.29055556;1.216666667
1703602860;4.674791739;3.492842267;48.77777778;5.383333333
1703613660;5.927860189;3.842804761;26.345;9.137222222
1703624460;5.919161467;4.951884217;29.95277778;8.579444444
1703635260;6.057552378;5.565979744;29.21611111;4.514444444
1703646060;6.117443211;5.623940672;35.03;2.883888889
1703656860;5.530519244;5.084847011;68.08555556;2.37
1703667660;6.33940065;5.826031772;58.10833333;2.835555556
1703678460;6.343636472;5.836836644;45.06388889;3.743888889
1703689260;6.095131672;5.605211228;37.05777778;7.120555556
1703700060;5.861039444;5.402476017;33.81444444;8.121111111
1703710860;5.536758272;5.088256506;33.32722222;7.554444444
1703721660;5.853007578;5.393715156;38.28388889;3.685555556
1703732460;5.676441089;5.228860711;53.91166667;0.150555556
1703743260;5.45676665;5.021318606;48.46055556;1.692222222
1703754060;5.690221533;5.234611272;52.78166667;1.196111111
1703764860;5.847915628;5.309538917;52.72833333;2.401111111
1703775660;5.417614739;4.930875589;34.76388889;6.916666667
1703786460;6.001639683;5.143149972;35.55277778;6.392777778
1703797260;7.422840706;4.071559489;36.37222222;5.177777778
1703808060;7.510795872;4.250779017;38.81166667;2.311666667
1703818860;7.273073344;4.926676928;36.38277778;-1.163333333
1703829660;7.690704789;4.548934961;48.00111111;2.137777778
1703840460;7.0427429;5.407985839;49.88666667;0.756111111
1703851260;6.037615428;5.940469083;51.90555556;1.325555556
1703862060;6.243778928;5.74953145;37.94388889;5.009444444
1703872860;5.550449633;5.098738683;38.34444444;4.858333333
1703883660;5.237789628;4.8188556;46.58944444;2.593333333
1703894460;4.6150494;4.245252461;54.83444444;0.327777778
1703905260;5.382051244;4.953588661;59.43944444;-0.835
1703916060;5.646252733;5.202513072;50.22666667;0.58
1703926860;5.251197178;4.82337975;56.40722222;-0.528333333
1703937660;4.84354245;4.459555611;78.97555556;-0.76
1703948460;3.712157744;3.420061922;62.61833333;3.62
1703959260;3.16398005;2.90987865;60.11611111;4
1703970060;3.220484089;2.950714978;60.56611111;3.374444444
